time,episode,action_sum,action_Normal,action_ARP_POISONING,action_MITM_DOS,action_REPLAY,action_DNP3_ENUMERATE,answer_Normal,answer_ARP_POISONING,answer_MITM_DOS,answer_REPLAY,answer_DNP3_ENUMERATE,
2025-01-18T12:44:07.107008,31911,59,8,12,12,10,17,5,16,14,10,14,
2025-01-18T12:44:07.116007,31920,9,1,2,4,1,1,1,1,1,4,2,
2025-01-18T12:44:07.171895,31942,22,4,5,4,5,4,4,3,7,4,4,
2025-01-18T12:44:07.225460,31962,20,5,2,4,4,5,6,8,1,2,3,
2025-01-18T12:44:07.284044,31987,25,5,5,6,4,5,7,7,4,5,2,
2025-01-18T12:44:07.341854,32013,26,7,4,3,6,6,3,3,7,5,8,
2025-01-18T12:44:07.391367,32029,16,5,1,3,4,3,4,1,5,5,1,
2025-01-18T12:44:07.458184,32065,36,7,12,6,4,7,8,8,9,2,9,
2025-01-18T12:44:07.459186,32066,1,0,0,0,1,0,0,1,0,0,0,
2025-01-18T12:44:07.462657,32069,3,1,1,1,0,0,0,1,1,1,0,
2025-01-18T12:44:07.467657,32074,5,1,3,0,1,0,1,0,1,1,2,
2025-01-18T12:44:07.469658,32075,1,0,0,0,1,0,0,0,1,0,0,
2025-01-18T12:44:07.508985,32080,5,1,0,1,0,3,0,0,2,3,0,
2025-01-18T12:44:07.652214,32106,26,5,10,5,5,1,6,3,9,4,4,
2025-01-18T12:44:07.655382,32108,2,0,1,0,0,1,1,1,0,0,0,
2025-01-18T12:44:07.779269,32161,53,12,11,9,12,9,10,9,11,9,14,
2025-01-18T12:44:07.782268,32163,2,0,1,1,0,0,0,0,2,0,0,
2025-01-18T12:44:07.793777,32175,12,3,3,1,4,1,4,4,0,1,3,
2025-01-18T12:44:07.835029,32184,9,0,0,1,2,6,4,1,0,1,3,
2025-01-18T12:44:07.951220,32232,48,7,10,12,11,8,13,6,11,14,4,
2025-01-18T12:44:08.086343,32294,62,15,9,14,9,15,14,13,5,18,12,
2025-01-18T12:44:08.135954,32310,16,4,4,4,3,1,6,4,1,3,2,
2025-01-18T12:44:08.149006,32323,13,0,4,2,4,3,2,3,3,4,1,
2025-01-18T12:44:08.200515,32342,19,4,3,5,4,3,1,5,3,3,7,
2025-01-18T12:44:08.208517,32349,7,2,1,1,2,1,1,2,1,2,1,
2025-01-18T12:44:08.304489,32381,32,6,6,6,8,6,8,5,5,10,4,
2025-01-18T12:44:08.311489,32387,6,1,1,2,1,1,1,3,0,0,2,
2025-01-18T12:44:08.314489,32389,2,2,0,0,0,0,1,0,0,0,1,
2025-01-18T12:44:08.369449,32411,22,5,6,1,7,3,2,6,6,6,2,
2025-01-18T12:44:08.376448,32418,7,0,1,2,3,1,1,1,3,1,1,
2025-01-18T12:44:08.422083,32430,12,4,3,0,4,1,5,3,2,0,2,
2025-01-18T12:44:08.487027,32463,33,5,5,3,11,9,6,11,6,5,5,
2025-01-18T12:44:08.550422,32494,31,5,11,6,6,3,8,9,6,3,5,
2025-01-18T12:44:08.617278,32524,30,4,8,8,6,4,6,10,9,3,2,
2025-01-18T12:44:08.834255,32609,85,24,23,13,13,12,22,11,26,15,11,
2025-01-18T12:44:08.956351,32669,60,13,16,8,12,11,15,10,17,7,11,
2025-01-18T12:44:08.957350,32669,0,0,0,0,0,0,0,0,0,0,0,
2025-01-18T12:44:09.179303,32759,90,14,22,21,16,17,16,22,14,25,13,
2025-01-18T12:44:09.190883,32771,12,3,3,2,0,4,5,2,1,2,2,
2025-01-18T12:44:09.231744,32778,7,0,3,3,0,1,2,0,4,0,1,
2025-01-18T12:44:09.303882,32820,42,4,10,8,8,12,6,10,11,7,8,
2025-01-18T12:44:09.347743,32830,10,0,3,1,4,2,2,1,3,2,2,
2025-01-18T12:44:09.417427,32870,40,7,8,10,5,10,4,9,7,7,13,
2025-01-18T12:44:09.468149,32886,16,2,3,3,3,5,2,1,5,2,6,
2025-01-18T12:44:09.473150,32890,4,0,0,1,0,3,0,0,2,2,0,
2025-01-18T12:44:09.528061,32913,23,5,5,10,2,1,1,6,8,3,5,
2025-01-18T12:44:09.535528,32920,7,1,1,3,1,1,2,2,1,1,1,
2025-01-18T12:44:09.579275,32929,9,2,3,2,0,2,2,0,1,5,1,
2025-01-18T12:44:09.657179,32975,46,7,9,15,10,5,9,14,6,11,6,
2025-01-18T12:44:09.749692,33001,26,2,8,7,4,5,1,7,5,5,8,
2025-01-18T12:44:09.762204,33007,6,2,0,1,2,1,1,1,1,2,1,
2025-01-18T12:44:09.876494,33059,52,7,6,18,13,8,10,12,11,11,8,
2025-01-18T12:44:09.935919,33082,23,9,4,4,2,4,4,7,6,4,2,
2025-01-18T12:44:09.994782,33110,28,5,9,2,10,2,6,8,5,5,4,
2025-01-18T12:44:09.996781,33111,1,1,0,0,0,0,0,1,0,0,0,
2025-01-18T12:44:10.057881,33136,25,8,2,6,5,4,3,8,6,3,5,
2025-01-18T12:44:10.119426,33167,31,6,4,7,6,8,3,5,6,11,6,
2025-01-18T12:44:10.171069,33186,19,5,6,1,3,4,5,3,1,7,3,
2025-01-18T12:44:10.221843,33205,19,8,4,2,0,5,2,7,2,4,4,
2025-01-18T12:44:10.397192,33286,81,14,18,24,10,15,16,13,16,17,19,
2025-01-18T12:44:10.402191,33291,5,2,0,1,0,2,4,0,0,0,1,
2025-01-18T12:44:10.445864,33302,11,3,2,2,1,3,2,1,2,3,3,
2025-01-18T12:44:10.465614,33321,19,4,5,4,4,2,2,4,7,3,3,
2025-01-18T12:44:10.511482,33333,12,3,2,4,0,3,2,3,3,3,1,
2025-01-18T12:44:10.516481,33338,5,0,1,1,1,2,0,1,0,3,1,
2025-01-18T12:44:10.585671,33375,37,7,9,5,4,12,7,10,11,4,5,
2025-01-18T12:44:10.625030,33380,5,1,1,0,1,2,1,1,3,0,0,
2025-01-18T12:44:10.639030,33394,14,0,1,2,4,7,3,2,4,4,1,
2025-01-18T12:44:10.688182,33409,15,5,2,5,1,2,3,5,1,4,2,
2025-01-18T12:44:10.798015,33453,44,9,8,9,9,9,5,11,7,12,9,
2025-01-18T12:44:10.866971,33492,39,6,8,8,5,12,14,6,7,5,7,
2025-01-18T12:44:10.969451,33530,38,6,10,8,5,9,6,8,8,10,6,
2025-01-18T12:44:10.983747,33538,8,1,2,1,1,3,2,0,1,0,5,
2025-01-18T12:44:11.093474,33581,43,8,9,10,10,6,14,7,5,10,7,
2025-01-18T12:44:11.146159,33602,21,5,3,4,4,5,4,6,2,5,4,
2025-01-18T12:44:11.222829,33647,45,10,7,11,7,10,12,4,11,8,10,
2025-01-18T12:44:11.271062,33662,15,4,2,3,3,3,2,2,2,4,5,
2025-01-18T12:44:11.279063,33670,8,2,3,1,1,1,2,2,2,0,2,
2025-01-18T12:44:11.283063,33674,4,1,1,0,0,2,0,0,0,3,1,
2025-01-18T12:44:11.323754,33681,7,1,3,1,0,2,0,2,2,1,2,
2025-01-18T12:44:11.330755,33687,6,2,1,1,0,2,2,0,3,1,0,
2025-01-18T12:44:11.384920,33709,22,4,5,3,6,4,5,5,2,4,6,
2025-01-18T12:44:11.392424,33716,7,1,2,1,2,1,2,3,1,0,1,
2025-01-18T12:44:11.453076,33744,28,4,8,6,4,6,8,2,4,4,10,
2025-01-18T12:44:11.506991,33764,20,7,7,1,3,2,3,3,3,7,4,
2025-01-18T12:44:11.557717,33782,18,2,2,6,2,6,2,6,3,5,2,
2025-01-18T12:44:11.681902,33844,62,11,14,12,15,10,13,8,11,14,16,
2025-01-18T12:44:11.722915,33851,7,1,2,2,1,1,1,2,2,0,2,
2025-01-18T12:44:11.903161,33934,83,19,13,19,16,16,22,15,15,15,16,
2025-01-18T12:44:11.968085,33967,33,10,5,4,7,7,6,4,7,10,6,
2025-01-18T12:44:12.092507,33980,13,5,0,3,3,2,3,2,5,1,2,
2025-01-18T12:44:12.153868,34008,28,5,6,2,7,8,5,8,6,5,4,
2025-01-18T12:44:12.208850,34031,23,5,10,2,1,5,5,5,7,4,2,
2025-01-18T12:44:12.271272,34059,28,7,6,5,3,7,10,8,4,3,3,
2025-01-18T12:44:12.277272,34065,6,0,3,2,1,0,0,0,4,1,1,
2025-01-18T12:44:12.278272,34066,1,0,0,0,0,1,0,0,0,1,0,
2025-01-18T12:44:12.384274,34106,40,7,7,9,7,10,7,10,8,10,5,
2025-01-18T12:44:12.557422,34184,78,22,14,15,15,12,15,16,16,17,14,
2025-01-18T12:44:12.566563,34192,8,3,2,1,0,2,0,2,6,0,0,
2025-01-18T12:44:12.609911,34202,10,2,4,1,1,2,2,3,1,3,1,
2025-01-18T12:44:12.621287,34213,11,5,0,2,2,2,4,1,1,4,1,
2025-01-18T12:44:12.679511,34238,25,3,8,4,5,5,6,3,8,6,2,
2025-01-18T12:44:12.800798,34294,56,12,15,10,14,5,9,19,12,10,6,
2025-01-18T12:44:12.973972,34362,68,14,15,6,13,20,15,16,12,14,11,
2025-01-18T12:44:12.984972,34374,12,1,1,3,1,6,4,3,0,1,4,
2025-01-18T12:44:13.036609,34390,16,2,1,3,2,8,5,4,2,2,3,
2025-01-18T12:44:13.088950,34410,20,6,4,5,3,2,4,4,4,2,6,
2025-01-18T12:44:13.320843,34514,104,23,28,18,20,15,15,26,22,20,21,
2025-01-18T12:44:13.376014,34535,21,7,6,3,0,5,5,3,4,7,2,
2025-01-18T12:44:13.433111,34560,25,4,4,7,4,6,4,7,4,5,5,
2025-01-18T12:44:13.485637,34578,18,6,3,3,4,2,4,3,3,3,5,
2025-01-18T12:44:13.544051,34601,23,4,7,5,4,3,4,3,5,9,2,
2025-01-18T12:44:13.554280,34609,8,2,2,2,1,1,0,2,2,2,2,
2025-01-18T12:44:13.613768,34635,26,3,4,5,5,9,8,2,6,3,7,
2025-01-18T12:44:13.664610,34652,17,4,3,3,2,5,5,3,2,4,3,
2025-01-18T12:44:13.668077,34655,3,2,0,0,0,1,2,0,0,1,0,
2025-01-18T12:44:13.683077,34670,15,3,4,3,1,4,2,3,4,3,3,
2025-01-18T12:44:13.919736,34761,91,17,11,26,21,16,21,25,19,15,11,
2025-01-18T12:44:13.929185,34770,9,2,0,1,4,2,0,1,1,4,3,
2025-01-18T12:44:13.985447,34790,20,4,4,3,4,5,4,6,4,2,4,
2025-01-18T12:44:14.049868,34821,31,6,6,4,7,8,4,4,9,5,9,
2025-01-18T12:44:14.144605,34851,30,5,7,7,7,4,8,4,9,2,7,
2025-01-18T12:44:14.219638,34884,33,5,12,6,4,6,8,7,8,3,7,
2025-01-18T12:44:14.290377,34918,34,7,8,8,6,5,11,5,7,4,7,
2025-01-18T12:44:14.344398,34938,20,5,4,3,6,2,5,3,4,2,6,
2025-01-18T12:44:14.451683,34978,40,9,10,10,6,5,4,9,7,10,10,
2025-01-18T12:44:14.457683,34982,4,0,0,0,1,3,2,0,1,1,0,
2025-01-18T12:44:14.517346,35006,24,5,0,6,6,7,5,4,5,3,7,
2025-01-18T12:44:14.573032,35031,25,2,8,6,4,5,4,7,4,6,4,
2025-01-18T12:44:14.584033,35041,10,1,0,5,3,1,1,5,2,1,1,
2025-01-18T12:44:14.627844,35052,11,1,1,1,2,6,4,0,4,2,1,
2025-01-18T12:44:14.650048,35074,22,3,6,5,5,3,6,3,5,4,4,
2025-01-18T12:44:14.749315,35104,30,5,9,3,6,7,7,7,6,6,4,
2025-01-18T12:44:14.758320,35113,9,4,2,2,1,0,4,3,1,1,0,
2025-01-18T12:44:14.761319,35116,3,0,1,2,0,0,1,0,0,1,1,
2025-01-18T12:44:14.869153,35154,38,8,11,6,6,7,6,6,8,7,11,
2025-01-18T12:44:14.945497,35198,44,12,9,6,10,7,7,10,11,5,11,
2025-01-18T12:44:14.982633,35201,3,1,1,0,1,0,0,1,1,1,0,
2025-01-18T12:44:15.275889,35331,130,17,35,27,23,28,23,21,28,28,30,
2025-01-18T12:44:15.332353,35352,21,4,3,6,5,3,4,3,2,6,6,
2025-01-18T12:44:15.336405,35355,3,1,0,0,2,0,0,2,0,1,0,
2025-01-18T12:44:15.408114,35395,40,11,9,6,7,7,4,9,6,7,14,
2025-01-18T12:44:15.450569,35402,7,3,2,1,1,0,3,0,1,1,2,
2025-01-18T12:44:15.460573,35412,10,2,3,1,1,3,1,5,0,0,4,
2025-01-18T12:44:15.465572,35416,4,0,1,0,0,3,2,0,1,0,1,
2025-01-18T12:44:15.473721,35424,8,1,2,2,0,3,2,1,2,1,2,
2025-01-18T12:44:15.824197,35568,144,29,25,29,29,32,31,34,27,29,23,
2025-01-18T12:44:15.947041,35625,57,7,7,15,11,17,6,12,11,16,12,
2025-01-18T12:44:16.003140,35648,23,7,5,1,5,5,3,7,6,2,5,
2025-01-18T12:44:16.050977,35661,13,3,5,3,1,1,1,3,6,2,1,
2025-01-18T12:44:16.106919,35684,23,3,8,3,3,6,4,9,1,5,4,
2025-01-18T12:44:16.113920,35689,5,1,1,1,2,0,1,2,0,1,1,
2025-01-18T12:44:16.169314,35710,21,4,5,5,5,2,2,6,3,6,4,
2025-01-18T12:44:16.173315,35714,4,2,0,0,1,1,0,1,0,1,2,
2025-01-18T12:44:16.176314,35716,2,1,1,0,0,0,2,0,0,0,0,
2025-01-18T12:44:16.181505,35721,5,1,1,1,1,1,2,2,1,0,0,
2025-01-18T12:44:16.288800,35751,30,4,4,6,10,6,7,4,11,5,3,
2025-01-18T12:44:16.293800,35755,4,1,2,0,0,1,1,2,0,0,1,
2025-01-18T12:44:16.297843,35758,3,0,1,1,1,0,0,1,0,1,1,
2025-01-18T12:44:16.299844,35759,1,1,0,0,0,0,0,0,1,0,0,
2025-01-18T12:44:16.375499,35800,41,8,5,11,9,8,12,7,8,6,8,
2025-01-18T12:44:16.414018,35804,4,0,1,2,0,1,2,0,0,1,1,
2025-01-18T12:44:16.547765,35827,23,4,5,6,4,4,4,4,5,4,6,
2025-01-18T12:44:16.554769,35833,6,2,1,1,1,1,1,0,2,2,1,
2025-01-18T12:44:16.677399,35894,61,12,11,14,11,13,6,12,15,14,14,
2025-01-18T12:44:16.785700,35937,43,8,11,4,15,5,8,10,9,9,7,
2025-01-18T12:44:16.797145,35949,12,0,3,3,1,5,1,1,6,3,1,
2025-01-18T12:44:16.897608,35981,32,8,9,7,2,6,7,7,5,8,5,
2025-01-18T12:44:16.905609,35990,9,4,2,1,2,0,2,1,1,5,0,
2025-01-18T12:44:16.964494,36014,24,1,6,5,4,8,3,2,5,10,4,
2025-01-18T12:44:16.968580,36018,4,1,0,2,0,1,1,0,0,1,2,
2025-01-18T12:44:17.031479,36048,30,8,6,8,4,4,8,5,7,5,5,
2025-01-18T12:44:17.075011,36057,9,1,3,2,2,1,5,1,2,1,0,
2025-01-18T12:44:17.128930,36076,19,3,6,5,2,3,5,7,3,1,3,
2025-01-18T12:44:17.256890,36130,54,8,14,10,12,10,14,11,12,10,7,
2025-01-18T12:44:17.328753,36168,38,5,7,10,11,5,10,2,6,7,13,
2025-01-18T12:44:17.380601,36188,20,5,4,3,3,5,4,7,1,5,3,
2025-01-18T12:44:17.386853,36194,6,1,1,1,0,3,0,0,3,0,3,
2025-01-18T12:44:17.442069,36211,17,3,4,4,3,3,6,4,3,1,3,
2025-01-18T12:44:17.450345,36218,7,0,2,0,3,2,3,1,0,1,2,
2025-01-18T12:44:17.506796,36232,14,2,8,0,0,4,1,3,0,7,3,
2025-01-18T12:44:17.687277,36306,74,13,17,14,14,16,15,18,12,18,11,
2025-01-18T12:44:17.695278,36313,7,0,1,2,4,0,2,0,1,3,1,
2025-01-18T12:44:17.698277,36316,3,0,0,1,1,1,0,1,0,1,1,
2025-01-18T12:44:17.764335,36335,19,5,4,4,3,3,6,5,1,0,7,
2025-01-18T12:44:17.770845,36339,4,1,2,0,1,0,1,1,0,1,1,
2025-01-18T12:44:17.818171,36352,13,1,3,0,3,6,3,3,1,2,4,
2025-01-18T12:44:17.821171,36354,2,1,0,0,0,1,1,1,0,0,0,
2025-01-18T12:44:17.825170,36357,3,1,0,0,2,0,0,0,0,3,0,
2025-01-18T12:44:17.879724,36376,19,5,3,4,5,2,3,6,4,4,2,
2025-01-18T12:44:17.963266,36424,48,10,9,8,10,11,8,9,10,7,14,
2025-01-18T12:44:18.017516,36442,18,4,3,3,7,1,5,0,4,7,2,
2025-01-18T12:44:18.126827,36480,38,5,7,12,11,3,6,9,5,11,7,
2025-01-18T12:44:18.131828,36483,3,1,1,0,1,0,0,1,0,1,1,
2025-01-18T12:44:18.142979,36491,8,1,1,2,3,1,0,1,1,3,3,
2025-01-18T12:44:18.194271,36505,14,3,1,6,2,2,3,2,1,4,4,
2025-01-18T12:44:18.195275,36505,0,0,0,0,0,0,0,0,0,0,0,
2025-01-18T12:44:18.212276,36514,9,2,3,2,0,2,3,3,0,2,1,
2025-01-18T12:44:18.217277,36516,2,0,1,0,0,1,1,1,0,0,0,
2025-01-18T12:44:18.295538,36535,19,6,2,4,4,3,1,7,3,6,2,
2025-01-18T12:44:18.311767,36550,15,2,1,4,3,5,3,2,4,1,5,
2025-01-18T12:44:18.352348,36555,5,0,2,2,1,0,1,0,1,2,1,
2025-01-18T12:44:18.363351,36564,9,1,3,3,1,1,0,1,2,2,4,
2025-01-18T12:44:18.416361,36583,19,4,5,2,3,5,6,4,5,3,1,
2025-01-18T12:44:18.665302,36688,105,21,23,18,25,18,20,19,20,25,21,
2025-01-18T12:44:18.720139,36710,22,3,4,4,8,3,2,7,7,2,4,
2025-01-18T12:44:18.783499,36739,29,9,1,8,8,3,7,0,9,4,9,
2025-01-18T12:44:18.831064,36751,12,1,3,3,0,5,3,2,2,3,2,
2025-01-18T12:44:18.840692,36759,8,3,2,2,1,0,1,0,1,3,3,
2025-01-18T12:44:18.912718,36787,28,7,5,3,7,6,5,6,8,5,4,
2025-01-18T12:44:18.962793,36803,16,2,3,4,3,4,2,2,6,4,2,
2025-01-18T12:44:18.969101,36808,5,0,2,2,1,0,0,0,0,2,3,
2025-01-18T12:44:19.263301,36937,129,32,30,17,23,27,29,25,20,27,28,
2025-01-18T12:44:19.310234,36951,14,2,4,3,3,2,1,4,0,4,5,
2025-01-18T12:44:19.333235,36975,24,7,4,4,6,3,6,1,5,6,6,
2025-01-18T12:44:19.393175,37000,25,2,5,4,7,7,5,5,4,6,5,
2025-01-18T12:44:19.437740,37010,10,2,1,2,2,3,1,2,2,2,3,
2025-01-18T12:44:19.561906,37060,50,9,11,11,12,7,8,12,8,11,11,
2025-01-18T12:44:19.565906,37063,3,0,0,2,0,1,0,0,1,0,2,
2025-01-18T12:44:19.578451,37075,12,3,4,2,2,1,3,3,1,4,1,
2025-01-18T12:44:19.625158,37088,13,5,3,0,4,1,2,3,3,2,3,
2025-01-18T12:44:19.733417,37127,39,5,9,10,6,9,6,12,5,9,7,
2025-01-18T12:44:19.808261,37165,38,3,8,13,8,6,6,12,4,8,8,
2025-01-18T12:44:19.979705,37237,72,15,14,9,24,10,15,16,12,17,12,
2025-01-18T12:44:20.032799,37255,18,3,5,3,2,5,2,1,7,5,3,
2025-01-18T12:44:20.108699,37299,44,4,10,12,7,11,3,11,9,12,9,
2025-01-18T12:44:20.203835,37326,27,6,3,4,7,7,5,10,6,3,3,
2025-01-18T12:44:20.230214,37350,24,6,3,3,7,5,3,5,3,7,6,
2025-01-18T12:44:20.328872,37376,26,7,4,5,5,5,5,4,8,4,5,
2025-01-18T12:44:20.406822,37414,38,7,15,5,7,4,6,14,7,8,3,
2025-01-18T12:44:20.471769,37442,28,7,4,7,6,4,4,12,8,3,1,
2025-01-18T12:44:20.698308,37533,91,19,22,16,17,17,17,16,14,19,25,
2025-01-18T12:44:20.770043,37572,39,8,8,10,7,6,7,5,9,10,8,
2025-01-18T12:44:20.811754,37578,6,1,2,2,0,1,2,0,1,2,1,
2025-01-18T12:44:20.831293,37594,16,3,7,4,0,2,2,2,6,2,4,
2025-01-18T12:44:20.896814,37622,28,4,8,5,7,4,5,7,2,8,6,
2025-01-18T12:44:20.956503,37649,27,4,6,6,3,8,4,8,5,4,6,
2025-01-18T12:44:21.064225,37689,40,9,9,8,6,8,3,9,11,11,6,
2025-01-18T12:44:21.074555,37699,10,2,1,2,2,3,4,1,3,2,0,
2025-01-18T12:44:21.076556,37700,1,0,1,0,0,0,0,0,0,1,0,
2025-01-18T12:44:21.365867,37779,79,16,12,17,16,18,19,15,14,18,13,
2025-01-18T12:44:21.453260,37820,41,9,12,10,5,5,6,6,7,10,12,
2025-01-18T12:44:21.501290,37830,10,1,4,2,1,2,1,2,2,3,2,
2025-01-18T12:44:21.508651,37837,7,0,5,0,1,1,0,1,2,2,2,
2025-01-18T12:44:21.521651,37850,13,2,4,3,2,2,1,0,4,2,6,
2025-01-18T12:44:21.621001,37879,29,3,9,2,7,8,3,7,4,9,6,
2025-01-18T12:44:21.629001,37886,7,2,1,2,0,2,0,2,2,0,3,
2025-01-18T12:44:21.689743,37911,25,4,4,6,6,5,4,3,8,6,4,
2025-01-18T12:44:21.694431,37916,5,0,2,1,0,2,0,2,0,1,2,
2025-01-18T12:44:21.862803,37986,70,12,11,15,16,16,14,15,12,12,17,
2025-01-18T12:44:22.090610,38080,94,14,22,23,19,16,16,18,21,25,14,
2025-01-18T12:44:22.265033,38155,75,20,16,21,4,14,15,17,14,15,14,
2025-01-18T12:44:22.273540,38163,8,2,4,0,0,2,0,2,1,4,1,
2025-01-18T12:44:22.277541,38166,3,2,0,1,0,0,1,0,0,2,0,
2025-01-18T12:44:22.281542,38170,4,1,0,0,2,1,0,2,0,1,1,
2025-01-18T12:44:22.326010,38176,6,0,1,2,1,2,0,3,1,1,1,
2025-01-18T12:44:22.348517,38199,23,6,6,7,1,3,4,2,3,9,5,
2025-01-18T12:44:22.443940,38226,27,6,3,5,7,6,6,5,9,2,5,
2025-01-18T12:44:22.524447,38263,37,9,11,5,6,6,9,8,4,8,8,
2025-01-18T12:44:22.528448,38266,3,0,1,1,0,1,1,2,0,0,0,
2025-01-18T12:44:22.599485,38293,27,5,6,9,0,7,5,6,7,4,5,
2025-01-18T12:44:22.675997,38303,10,1,3,2,2,2,1,2,2,3,2,
2025-01-18T12:44:22.800476,38362,59,7,13,16,11,12,16,13,9,12,9,
2025-01-18T12:44:22.807476,38367,5,0,2,2,1,0,0,1,3,1,0,
2025-01-18T12:44:22.859001,38384,17,2,3,2,6,4,4,0,5,5,3,
2025-01-18T12:44:22.919000,38408,24,4,8,4,3,5,9,6,3,5,1,
2025-01-18T12:44:22.933002,38417,9,2,2,1,4,0,2,2,2,3,0,
2025-01-18T12:44:22.998465,38441,24,6,5,4,3,6,5,5,3,7,4,
2025-01-18T12:44:23.057578,38467,26,4,5,4,6,7,5,7,5,2,7,
2025-01-18T12:44:23.237211,38537,70,11,16,8,12,23,11,17,15,12,15,
2025-01-18T12:44:23.363664,38599,62,4,15,14,8,21,11,9,16,15,11,
2025-01-18T12:44:23.401271,38601,2,1,1,0,0,0,0,0,1,1,0,
2025-01-18T12:44:23.476834,38640,39,7,9,7,11,5,10,7,4,13,5,
2025-01-18T12:44:23.582279,38679,39,3,6,13,10,7,15,7,11,3,3,
2025-01-18T12:44:23.711159,38742,63,11,9,19,13,11,9,13,11,18,12,
2025-01-18T12:44:23.774678,38772,30,3,5,8,4,10,4,13,6,1,6,
2025-01-18T12:44:23.813448,38776,4,0,2,1,0,1,1,1,1,1,0,
2025-01-18T12:44:23.830449,38792,16,3,2,5,3,3,3,4,2,2,5,
2025-01-18T12:44:23.952003,38846,54,9,16,7,10,12,10,14,13,9,8,
2025-01-18T12:44:23.997795,38855,9,1,3,1,0,4,1,3,1,3,1,
2025-01-18T12:44:24.009793,38869,14,0,5,3,3,3,4,3,1,2,4,
2025-01-18T12:44:24.063759,38889,20,6,2,2,4,6,5,4,4,4,3,
2025-01-18T12:44:24.115931,38905,16,3,3,3,3,4,3,2,6,3,2,
2025-01-18T12:44:24.190691,38947,42,15,10,10,2,5,8,6,9,10,9,
2025-01-18T12:44:24.248746,38971,24,6,4,3,3,8,7,1,6,4,6,
2025-01-18T12:44:24.251746,38973,2,1,1,0,0,0,0,0,0,0,2,
2025-01-18T12:44:24.348823,39002,29,5,3,3,7,11,8,2,3,4,12,
2025-01-18T12:44:24.416584,39035,33,10,5,8,6,4,5,11,6,5,6,
2025-01-18T12:44:24.535939,39082,47,14,11,7,7,8,12,5,13,6,11,
2025-01-18T12:44:24.723413,39170,88,25,20,10,15,18,13,17,15,22,21,
2025-01-18T12:44:24.728412,39175,5,0,1,0,2,2,1,0,3,1,0,
2025-01-18T12:44:24.774279,39183,8,1,2,2,1,2,0,1,2,2,3,
2025-01-18T12:44:24.785281,39194,11,2,5,2,1,1,0,3,3,3,2,
2025-01-18T12:44:24.832897,39206,12,2,3,2,2,3,2,2,3,4,1,
2025-01-18T12:44:24.893792,39234,28,5,6,5,3,9,4,4,4,6,10,
2025-01-18T12:44:24.895793,39235,1,0,0,0,0,1,0,0,0,1,0,
2025-01-18T12:44:24.907792,39248,13,4,3,3,3,0,5,1,3,3,1,
2025-01-18T12:44:25.011885,39279,31,5,5,6,9,6,4,4,7,5,11,
2025-01-18T12:44:25.021883,39289,10,2,3,1,3,1,4,3,1,1,1,
2025-01-18T12:44:25.068418,39302,13,2,5,2,1,3,3,2,3,3,2,
2025-01-18T12:44:25.196393,39360,58,11,17,12,7,11,12,8,15,11,12,
2025-01-18T12:44:25.270541,39399,39,5,11,5,2,16,9,7,10,7,6,
2025-01-18T12:44:25.272045,39400,1,0,0,0,1,0,1,0,0,0,0,
2025-01-18T12:44:25.321245,39414,14,4,3,5,2,0,3,3,0,4,4,
2025-01-18T12:44:25.382468,39438,24,7,6,2,4,5,6,5,3,4,6,
2025-01-18T12:44:25.392942,39448,10,3,3,3,0,1,0,2,4,1,3,
2025-01-18T12:44:25.507477,39490,42,9,6,12,8,7,10,4,5,10,13,
2025-01-18T12:44:25.556305,39501,11,1,2,3,3,2,5,0,2,2,2,
2025-01-18T12:44:25.561681,39505,4,2,0,1,0,1,0,0,3,0,1,
2025-01-18T12:44:25.565680,39508,3,0,0,1,1,1,0,3,0,0,0,
2025-01-18T12:44:25.619304,39526,18,2,2,8,3,3,3,1,4,6,4,
2025-01-18T12:44:25.738977,39577,51,9,7,14,7,14,5,11,12,13,10,
2025-01-18T12:44:25.747079,39583,6,1,1,1,0,3,2,0,1,1,2,
2025-01-18T12:44:25.821166,39625,42,7,9,7,10,9,6,10,7,8,11,
2025-01-18T12:44:26.062641,39685,60,17,11,13,15,4,12,11,11,12,14,
2025-01-18T12:44:26.069642,39693,8,1,3,0,1,3,6,1,1,0,0,
2025-01-18T12:44:26.121895,39710,17,2,4,4,2,5,1,5,2,4,5,
2025-01-18T12:44:26.253954,39774,64,12,12,8,19,13,17,9,9,16,13,
2025-01-18T12:44:26.359749,39808,34,6,7,8,5,8,10,4,8,2,10,
2025-01-18T12:44:26.364749,39812,4,1,0,0,1,2,1,2,1,0,0,
2025-01-18T12:44:26.419803,39834,22,5,6,5,3,3,5,4,5,3,5,
2025-01-18T12:44:26.434508,39847,13,1,1,3,4,4,3,5,1,1,3,
2025-01-18T12:44:26.482414,39860,13,1,2,3,5,2,2,1,4,1,5,
2025-01-18T12:44:26.485923,39862,2,0,0,1,0,1,0,0,1,0,1,
2025-01-18T12:44:26.498634,39875,13,4,2,3,3,1,3,2,2,1,5,
2025-01-18T12:44:26.622003,39923,48,9,12,6,12,9,8,10,9,6,15,
2025-01-18T12:44:26.721556,39954,31,6,9,5,3,8,4,7,7,4,9,
2025-01-18T12:44:26.737061,39968,14,2,5,0,5,2,1,2,4,4,3,
2025-01-18T12:44:26.847786,40007,39,7,12,3,10,7,10,6,10,7,6,
2025-01-18T12:44:26.859790,40020,13,2,4,2,0,5,3,2,2,2,4,
